cpro,provincia,ccaa,año,alquiler_mediano,factor_2020,salario_neto_mes,banda_edad,tasa_esfuerzo,alquiler_real,sobre_30
46,Valencia/València,Comunitat Valenciana,2023,525.0,0.8643768521205406,1659.9754333333333,36-45,31.63,453.8,1
46,Valencia/València,Comunitat Valenciana,2024,570.0,0.8410456579083591,694.1546541666667,18-25,82.11,479.4,1
46,Valencia/València,Comunitat Valenciana,2024,570.0,0.8410456579083591,1431.522725,26-35,39.82,479.4,1
46,Valencia/València,Comunitat Valenciana,2024,570.0,0.8410456579083591,1715.6425541666667,36-45,33.22,479.4,1
47,Valladolid,Castilla y León,2011,420.0,1.0717791932800231,544.8869166666667,18-25,77.08,450.15,1
47,Valladolid,Castilla y León,2011,420.0,1.0717791932800231,1163.3153683333333,26-35,36.1,450.15,1
47,Valladolid,Castilla y León,2011,420.0,1.0717791932800231,1441.6057083333333,36-45,29.13,450.15,0
47,Valladolid,Castilla y León,2012,410.0,1.0461898360861621,505.63195833333333,18-25,81.09,428.94,1
47,Valladolid,Castilla y León,2012,410.0,1.0461898360861621,1110.5872966666668,26-35,36.92,428.94,1
47,Valladolid,Castilla y León,2012,410.0,1.0461898360861621,1392.9108299999998,36-45,29.43,428.94,0
47,Valladolid,Castilla y León,2013,400.0,1.031656722448744,460.2117083333333,18-25,86.92,412.66,1
47,Valladolid,Castilla y León,2013,400.0,1.031656722448744,1083.6145679166666,26-35,36.91,412.66,1
47,Valladolid,Castilla y León,2013,400.0,1.031656722448744,1390.06387,36-45,28.78,412.66,0
47,Valladolid,Castilla y León,2014,398.1818181818182,1.0332160647146191,443.27666666666664,18-25,89.83,411.41,1
47,Valladolid,Castilla y León,2014,398.1818181818182,1.0332160647146191,1070.7189629166667,26-35,37.19,411.41,1
47,Valladolid,Castilla y León,2014,398.1818181818182,1.0332160647146191,1385.6748066666669,36-45,28.74,411.41,0
47,Valladolid,Castilla y León,2015,390.71769781604667,1.0384115222946557,473.5568333333333,18-25,82.51,405.73,1
47,Valladolid,Castilla y León,2015,390.71769781604667,1.0384115222946557,1086.4591866666667,26-35,35.96,405.73,1
47,Valladolid,Castilla y León,2015,390.71769781604667,1.0384115222946557,1407.5015,36-45,27.76,405.73,0
47,Valladolid,Castilla y León,2016,400.0,1.0405208860397714,503.52483333333333,18-25,79.44,416.21,1
47,Valladolid,Castilla y León,2016,400.0,1.0405208860397714,1098.072535,26-35,36.43,416.21,1
47,Valladolid,Castilla y León,2016,400.0,1.0405208860397714,1425.7101816666666,36-45,28.06,416.21,0
47,Valladolid,Castilla y León,2017,400.0,1.0205611862446453,509.29991666666666,18-25,78.54,408.22,1
47,Valladolid,Castilla y León,2017,400.0,1.0205611862446453,1122.2716950000001,26-35,35.64,408.22,1
47,Valladolid,Castilla y León,2017,400.0,1.0205611862446453,1444.15611,36-45,27.7,408.22,0
47,Valladolid,Castilla y León,2018,400.0,1.0037444693258832,520.6159583333333,18-25,76.83,401.5,1
47,Valladolid,Castilla y León,2018,400.0,1.0037444693258832,1156.5538383333333,26-35,34.59,401.5,1
47,Valladolid,Castilla y León,2018,400.0,1.0037444693258832,1473.3967616666666,36-45,27.15,401.5,0
47,Valladolid,Castilla y León,2019,437.5512295081967,0.9967743538313801,563.773,18-25,77.61,436.14,1
47,Valladolid,Castilla y León,2019,437.5512295081967,0.9967743538313801,1207.7991183333334,26-35,36.23,436.14,1
47,Valladolid,Castilla y León,2019,437.5512295081967,0.9967743538313801,1515.4487333333334,36-45,28.87,436.14,0
47,Valladolid,Castilla y León,2020,450.0,1.0,612.2368749999999,18-25,73.5,450.0,1
47,Valladolid,Castilla y León,2020,450.0,1.0,1179.6853883333333,26-35,38.15,450.0,1
47,Valladolid,Castilla y León,2020,450.0,1.0,1487.750185,36-45,30.25,450.0,1
47,Valladolid,Castilla y León,2021,450.0,0.9699974935414286,601.1549583333333,18-25,74.86,436.5,1
47,Valladolid,Castilla y León,2021,450.0,0.9699974935414286,1257.7988533333335,26-35,35.78,436.5,1
47,Valladolid,Castilla y León,2021,450.0,0.9699974935414286,1552.34059,36-45,28.99,436.5,0
47,Valladolid,Castilla y León,2022,470.0,0.8949107299739896,634.3544466666666,18-25,74.09,420.61,1
47,Valladolid,Castilla y León,2022,470.0,0.8949107299739896,1358.4507516666667,26-35,34.6,420.61,1
47,Valladolid,Castilla y León,2022,470.0,0.8949107299739896,1616.5998749999999,36-45,29.07,420.61,0
47,Valladolid,Castilla y León,2023,490.8557884231537,0.8643768521205406,679.1729954166667,18-25,72.27,424.28,1
47,Valladolid,Castilla y León,2023,490.8557884231537,0.8643768521205406,1448.0113683333332,26-35,33.9,424.28,1
47,Valladolid,Castilla y León,2023,490.8557884231537,0.8643768521205406,1686.5252083333335,36-45,29.1,424.28,0
47,Valladolid,Castilla y León,2024,505.8333333333333,0.8410456579083591,712.5498554166667,18-25,70.99,425.43,1
47,Valladolid,Castilla y León,2024,505.8333333333333,0.8410456579083591,1515.4487333333334,26-35,33.38,425.43,1
47,Valladolid,Castilla y León,2024,505.8333333333333,0.8410456579083591,1746.1256291666668,36-45,28.97,425.43,0
49,Zamora,Castilla y León,2011,339.1666666666667,1.0717791932800231,554.2519166666667,18-25,61.19,363.51,1
49,Zamora,Castilla y León,2011,339.1666666666667,1.0717791932800231,1026.2164829166666,26-35,33.05,363.51,1
49,Zamora,Castilla y León,2011,339.1666666666667,1.0717791932800231,1186.2689833333334,36-45,28.59,363.51,0
49,Zamora,Castilla y León,2012,333.3333333333333,1.0461898360861621,522.567,18-25,63.79,348.73,1
49,Zamora,Castilla y León,2012,333.3333333333333,1.0461898360861621,981.0818654166666,26-35,33.98,348.73,1
49,Zamora,Castilla y León,2012,333.3333333333333,1.0461898360861621,1164.5609133333335,36-45,28.62,348.73,0
49,Zamora,Castilla y León,2013,326.58333333333337,1.031656722448744,473.9470416666666,18-25,68.91,336.92,1
49,Zamora,Castilla y León,2013,326.58333333333337,1.031656722448744,953.8999529166666,26-35,34.24,336.92,1
49,Zamora,Castilla y León,2013,326.58333333333337,1.031656722448744,1159.10424,36-45,28.18,336.92,0
49,Zamora,Castilla y León,2014,320.0,1.0332160647146191,436.4870416666667,18-25,73.31,330.63,1
49,Zamora,Castilla y León,2014,320.0,1.0332160647146191,927.8558879166667,26-35,34.49,330.63,1
49,Zamora,Castilla y León,2014,320.0,1.0332160647146191,1148.250205,36-45,27.87,330.63,0
49,Zamora,Castilla y León,2015,312.27312878787876,1.0384115222946557,430.78999999999996,18-25,72.49,324.27,1
49,Zamora,Castilla y León,2015,312.27312878787876,1.0384115222946557,931.2062166666666,26-35,33.53,324.27,1
49,Zamora,Castilla y León,2015,312.27312878787876,1.0384115222946557,1172.1528066666667,36-45,26.64,324.27,0
49,Zamora,Castilla y León,2016,320.0,1.0405208860397714,462.86512500000003,18-25,69.13,332.97,1
49,Zamora,Castilla y León,2016,320.0,1.0405208860397714,936.2001029166667,26-35,34.18,332.97,1
49,Zamora,Castilla y León,2016,320.0,1.0405208860397714,1178.67709,36-45,27.15,332.97,0
49,Zamora,Castilla y León,2017,325.0,1.0205611862446453,466.06483333333335,18-25,69.73,331.68,1
49,Zamora,Castilla y León,2017,325.0,1.0205611862446453,954.2160216666666,26-35,34.06,331.68,1
49,Zamora,Castilla y León,2017,325.0,1.0205611862446453,1197.1230183333334,36-45,27.15,331.68,0
49,Zamora,Castilla y León,2018,330.0,1.0037444693258832,502.90049999999997,18-25,65.62,331.24,1
49,Zamora,Castilla y León,2018,330.0,1.0037444693258832,993.5349741666665,26-35,33.21,331.24,1
49,Zamora,Castilla y León,2018,330.0,1.0037444693258832,1233.3624466666668,36-45,26.76,331.24,0
49,Zamora,Castilla y León,2019,350.0,0.9967743538313801,543.404125,18-25,64.41,348.87,1
49,Zamora,Castilla y León,2019,350.0,0.9967743538313801,1035.6985454166668,26-35,33.79,348.87,1
49,Zamora,Castilla y León,2019,350.0,0.9967743538313801,1276.0668466666666,36-45,27.43,348.87,0
49,Zamora,Castilla y León,2020,350.0,1.0,557.7637916666666,18-25,62.75,350.0,1
49,Zamora,Castilla y León,2020,350.0,1.0,1028.1761091666667,26-35,34.04,350.0,1
49,Zamora,Castilla y León,2020,350.0,1.0,1278.2613783333334,36-45,27.38,350.0,0
49,Zamora,Castilla y León,2021,350.0,0.9699974935414286,580.9421666666666,18-25,60.25,339.5,1
49,Zamora,Castilla y León,2021,350.0,0.9699974935414286,1097.53873,26-35,31.89,339.5,1
49,Zamora,Castilla y León,2021,350.0,0.9699974935414286,1332.9467350000002,36-45,26.26,339.5,0
49,Zamora,Castilla y León,2022,360.0,0.8949107299739896,606.9300416666666,18-25,59.31,322.17,1
49,Zamora,Castilla y León,2022,360.0,0.8949107299739896,1161.23946,26-35,31.0,322.17,1
49,Zamora,Castilla y León,2022,360.0,0.8949107299739896,1395.579855,36-45,25.8,322.17,0
49,Zamora,Castilla y León,2023,375.0,0.8643768521205406,654.5828466666667,18-25,57.29,324.14,1
49,Zamora,Castilla y León,2023,375.0,0.8643768521205406,1216.6958683333332,26-35,30.82,324.14,1
49,Zamora,Castilla y León,2023,375.0,0.8643768521205406,1458.0943516666666,36-45,25.72,324.14,0
49,Zamora,Castilla y León,2024,399.06542056074767,0.8410456579083591,690.4250429166665,18-25,57.8,335.63,1
49,Zamora,Castilla y León,2024,399.06542056074767,0.8410456579083591,1285.3194666666666,26-35,31.05,335.63,1
49,Zamora,Castilla y León,2024,399.06542056074767,0.8410456579083591,1504.3574516666667,36-45,26.53,335.63,0
50,Zaragoza,Aragón,2011,450.0,1.0717791932800231,623.8650833333334,18-25,72.13,482.3,1
50,Zaragoza,Aragón,2011,450.0,1.0717791932800231,1191.1918516666667,26-35,37.78,482.3,1
50,Zaragoza,Aragón,2011,450.0,1.0717791932800231,1445.93546,36-45,31.12,482.3,1
50,Zaragoza,Aragón,2012,425.6343283582089,1.0461898360861621,575.3231666666667,18-25,73.98,445.29,1
50,Zaragoza,Aragón,2012,425.6343283582089,1.0461898360861621,1140.8955583333334,26-35,37.31,445.29,1
50,Zaragoza,Aragón,2012,425.6343283582089,1.0461898360861621,1399.1978666666666,36-45,30.42,445.29,1
50,Zaragoza,Aragón,2013,400.0,1.031656722448744,522.8791666666667,18-25,76.5,412.66,1
50,Zaragoza,Aragón,2013,400.0,1.031656722448744,1109.6976216666667,26-35,36.05,412.66,1
50,Zaragoza,Aragón,2013,400.0,1.031656722448744,1396.1729716666669,36-45,28.65,412.66,0
50,Zaragoza,Aragón,2014,400.0,1.0332160647146191,498.9984166666666,18-25,80.16,413.29,1
50,Zaragoza,Aragón,2014,400.0,1.0332160647146191,1100.4450016666667,26-35,36.35,413.29,1
50,Zaragoza,Aragón,2014,400.0,1.0332160647146191,1392.3177133333331,36-45,28.73,413.29,0
50,Zaragoza,Aragón,2015,394.5889639639639,1.0384115222946557,498.9984166666666,18-25,79.08,409.75,1
50,Zaragoza,Aragón,2015,394.5889639639639,1.0384115222946557,1104.65613,26-35,35.72,409.75,1
50,Zaragoza,Aragón,2015,394.5889639639639,1.0384115222946557,1413.19542,36-45,27.92,409.75,0
50,Zaragoza,Aragón,2016,400.0,1.0405208860397714,513.1239583333333,18-25,77.95,416.21,1
50,Zaragoza,Aragón,2016,400.0,1.0405208860397714,1116.75571,26-35,35.82,416.21,1
50,Zaragoza,Aragón,2016,400.0,1.0405208860397714,1426.8371033333333,36-45,28.03,416.21,0
50,Zaragoza,Aragón,2017,400.0,1.0205611862446453,553.93975,18-25,72.21,408.22,1
50,Zaragoza,Aragón,2017,400.0,1.0205611862446453,1142.9714666666666,26-35,35.0,408.22,1
50,Zaragoza,Aragón,2017,400.0,1.0205611862446453,1453.2307950000002,36-45,27.52,408.22,0
50,Zaragoza,Aragón,2018,400.0,1.0037444693258832,580.0837083333333,18-25,68.96,401.5,1
50,Zaragoza,Aragón,2018,400.0,1.0037444693258832,1183.481335,26-35,33.8,401.5,1
50,Zaragoza,Aragón,2018,400.0,1.0037444693258832,1494.155845,36-45,26.77,401.5,0
50,Zaragoza,Aragón,2019,435.0,0.9967743538313801,604.744875,18-25,71.93,433.6,1
50,Zaragoza,Aragón,2019,435.0,0.9967743538313801,1223.0422166666667,26-35,35.57,433.6,1
50,Zaragoza,Aragón,2019,435.0,0.9967743538313801,1528.4379883333331,36-45,28.46,433.6,0
50,Zaragoza,Aragón,2020,450.0,1.0,610.9101666666667,18-25,73.66,450.0,1
50,Zaragoza,Aragón,2020,450.0,1.0,1202.7576266666667,26-35,37.41,450.0,1
50,Zaragoza,Aragón,2020,450.0,1.0,1506.6706066666666,36-45,29.87,450.0,0
50,Zaragoza,Aragón,2021,453.7292817679558,0.9699974935414286,637.8944166666666,18-25,71.13,440.12,1
50,Zaragoza,Aragón,2021,453.7292817679558,0.9699974935414286,1273.9316266666667,26-35,35.62,440.12,1
50,Zaragoza,Aragón,2021,453.7292817679558,0.9699974935414286,1572.7438033333335,36-45,28.85,440.12,0
50,Zaragoza,Aragón,2022,480.0,0.8949107299739896,683.4715304166666,18-25,70.23,429.56,1
50,Zaragoza,Aragón,2022,480.0,0.8949107299739896,1343.80077,26-35,35.72,429.56,1
50,Zaragoza,Aragón,2022,480.0,0.8949107299739896,1640.1450458333331,36-45,29.27,429.56,0
50,Zaragoza,Aragón,2023,500.0,0.8643768521205406,718.9976579166668,18-25,69.54,432.19,1
50,Zaragoza,Aragón,2023,500.0,0.8643768521205406,1421.38043,26-35,35.18,432.19,1
50,Zaragoza,Aragón,2023,500.0,0.8643768521205406,1705.6454166666665,36-45,29.31,432.19,0
50,Zaragoza,Aragón,2024,525.0,0.8410456579083591,761.9197941666666,18-25,68.9,441.55,1
50,Zaragoza,Aragón,2024,525.0,0.8410456579083591,1484.7846016666665,26-35,35.36,441.55,1
50,Zaragoza,Aragón,2024,525.0,0.8410456579083591,1760.5477291666666,36-45,29.82,441.55,0
51,Ceuta,Ceuta,2011,566.1839814814814,1.0717791932800231,720.6412154166666,18-25,78.57,606.82,1
51,Ceuta,Ceuta,2011,566.1839814814814,1.0717791932800231,1230.0409933333333,26-35,46.03,606.82,1
51,Ceuta,Ceuta,2011,566.1839814814814,1.0717791932800231,1579.5646450000002,36-45,35.84,606.82,1
51,Ceuta,Ceuta,2012,583.3333333333334,1.0461898360861621,682.7129654166666,18-25,85.44,610.28,1
51,Ceuta,Ceuta,2012,583.3333333333334,1.0461898360861621,1209.815715,26-35,48.22,610.28,1
51,Ceuta,Ceuta,2012,583.3333333333334,1.0461898360861621,1596.8241166666667,36-45,36.53,610.28,1
51,Ceuta,Ceuta,2013,561.8698632610939,1.031656722448744,614.9683333333334,18-25,91.37,579.66,1
51,Ceuta,Ceuta,2013,561.8698632610939,1.031656722448744,1192.733955,26-35,47.11,579.66,1
51,Ceuta,Ceuta,2013,561.8698632610939,1.031656722448744,1587.7010458333334,36-45,35.39,579.66,1
51,Ceuta,Ceuta,2014,558.09,1.0332160647146191,533.6489166666667,18-25,104.58,576.63,1
51,Ceuta,Ceuta,2014,558.09,1.0332160647146191,1166.8740683333333,26-35,47.83,576.63,1
51,Ceuta,Ceuta,2014,558.09,1.0332160647146191,1580.8695016666668,36-45,35.3,576.63,1
51,Ceuta,Ceuta,2015,566.96375,1.0384115222946557,455.29508333333337,18-25,124.53,588.74,1
51,Ceuta,Ceuta,2015,566.96375,1.0384115222946557,1123.6358633333332,26-35,50.46,588.74,1
51,Ceuta,Ceuta,2015,566.96375,1.0384115222946557,1576.2431916666667,36-45,35.97,588.74,1
51,Ceuta,Ceuta,2016,590.0,1.0405208860397714,467.0013333333333,18-25,126.34,613.91,1
51,Ceuta,Ceuta,2016,590.0,1.0405208860397714,1099.5553266666666,26-35,53.66,613.91,1
51,Ceuta,Ceuta,2016,590.0,1.0405208860397714,1554.1792516666667,36-45,37.96,613.91,1
51,Ceuta,Ceuta,2017,587.5,1.0205611862446453,496.18891666666667,18-25,118.4,599.58,1
51,Ceuta,Ceuta,2017,587.5,1.0205611862446453,1081.7181554166666,26-35,54.31,599.58,1
51,Ceuta,Ceuta,2017,587.5,1.0205611862446453,1544.9266316666665,36-45,38.03,599.58,1
51,Ceuta,Ceuta,2018,600.0,1.0037444693258832,510.3925,18-25,117.56,602.25,1
51,Ceuta,Ceuta,2018,600.0,1.0037444693258832,1100.8601833333332,26-35,54.5,602.25,1
51,Ceuta,Ceuta,2018,600.0,1.0037444693258832,1559.2207433333333,36-45,38.48,602.25,1
51,Ceuta,Ceuta,2019,600.0,0.9967743538313801,535.2877916666666,18-25,112.09,598.06,1
51,Ceuta,Ceuta,2019,600.0,0.9967743538313801,1144.2170116666666,26-35,52.44,598.06,1
51,Ceuta,Ceuta,2019,600.0,0.9967743538313801,1618.4026375,36-45,37.07,598.06,1
51,Ceuta,Ceuta,2020,623.0489274846357,1.0,566.4264166666667,18-25,110.0,623.05,1
51,Ceuta,Ceuta,2020,623.0489274846357,1.0,1140.95487,26-35,54.61,623.05,1
51,Ceuta,Ceuta,2020,623.0489274846357,1.0,1609.3341958333333,36-45,38.71,623.05,1
51,Ceuta,Ceuta,2021,644.7010869565216,0.9699974935414286,605.1350833333333,18-25,106.54,625.36,1
51,Ceuta,Ceuta,2021,644.7010869565216,0.9699974935414286,1187.2772816666666,26-35,54.3,625.36,1
51,Ceuta,Ceuta,2021,644.7010869565216,0.9699974935414286,1626.2692375,36-45,39.64,625.36,1
51,Ceuta,Ceuta,2022,650.0,0.8949107299739896,637.1358516666667,18-25,102.02,581.69,1
51,Ceuta,Ceuta,2022,650.0,0.8949107299739896,1218.8310883333334,26-35,53.33,581.69,1
51,Ceuta,Ceuta,2022,650.0,0.8949107299739896,1654.1847416666667,36-45,39.29,581.69,1
51,Ceuta,Ceuta,2023,650.0,0.8643768521205406,685.8736529166666,18-25,94.77,561.84,1
51,Ceuta,Ceuta,2023,650.0,0.8643768521205406,1273.8130033333334,26-35,51.03,561.84,1
51,Ceuta,Ceuta,2023,650.0,0.8643768521205406,1705.5907875,36-45,38.11,561.84,1
51,Ceuta,Ceuta,2024,675.0,0.8410456579083591,712.8027104166666,18-25,94.7,567.71,1
51,Ceuta,Ceuta,2024,675.0,0.8410456579083591,1341.9621083333334,26-35,50.3,567.71,1
51,Ceuta,Ceuta,2024,675.0,0.8410456579083591,1787.0975041666668,36-45,37.77,567.71,1
52,Melilla,Melilla,2011,490.0,1.0717791932800231,691.6261041666667,18-25,70.85,525.17,1
52,Melilla,Melilla,2011,490.0,1.0717791932800231,1260.3492549999999,26-35,38.88,525.17,1
52,Melilla,Melilla,2011,490.0,1.0717791932800231,1510.1106833333333,36-45,32.45,525.17,1
52,Melilla,Melilla,2012,500.0,1.0461898360861621,676.4548041666667,18-25,73.91,523.09,1
52,Melilla,Melilla,2012,500.0,1.0461898360861621,1223.2201516666667,26-35,40.88,523.09,1
52,Melilla,Melilla,2012,500.0,1.0461898360861621,1521.7950816666664,36-45,32.86,523.09,1
52,Melilla,Melilla,2013,500.0,1.031656722448744,598.2674166666667,18-25,83.57,515.83,1
52,Melilla,Melilla,2013,500.0,1.031656722448744,1183.1847766666667,26-35,42.26,515.83,1
52,Melilla,Melilla,2013,500.0,1.031656722448744,1498.60422,36-45,33.36,515.83,1
52,Melilla,Melilla,2014,500.0,1.0332160647146191,532.40025,18-25,93.91,516.61,1
52,Melilla,Melilla,2014,500.0,1.0332160647146191,1166.4588866666666,26-35,42.86,516.61,1
52,Melilla,Melilla,2014,500.0,1.0332160647146191,1522.9220033333331,36-45,32.83,516.61,1
52,Melilla,Melilla,2015,500.0,1.0384115222946557,507.5049583333334,18-25,98.52,519.21,1
52,Melilla,Melilla,2015,500.0,1.0384115222946557,1132.1174316666666,26-35,44.17,519.21,1
52,Melilla,Melilla,2015,500.0,1.0384115222946557,1508.2720216666667,36-45,33.15,519.21,1
52,Melilla,Melilla,2016,500.0,1.0405208860397714,507.2708333333333,18-25,98.57,520.26,1
52,Melilla,Melilla,2016,500.0,1.0405208860397714,1123.51724,26-35,44.5,520.26,1
52,Melilla,Melilla,2016,500.0,1.0405208860397714,1511.7120983333334,36-45,33.08,520.26,1
52,Melilla,Melilla,2017,520.0,1.0205611862446453,467.2354583333333,18-25,111.29,530.69,1
52,Melilla,Melilla,2017,520.0,1.0205611862446453,1111.8328416666666,26-35,46.77,530.69,1
52,Melilla,Melilla,2017,520.0,1.0205611862446453,1498.8414666666667,36-45,34.69,530.69,1
52,Melilla,Melilla,2018,530.0,1.0037444693258832,510.5485833333333,18-25,103.81,531.98,1
52,Melilla,Melilla,2018,530.0,1.0037444693258832,1128.321485,26-35,46.97,531.98,1
52,Melilla,Melilla,2018,530.0,1.0037444693258832,1517.643265,36-45,34.92,531.98,1
52,Melilla,Melilla,2019,550.0,0.9967743538313801,570.2504583333333,18-25,96.45,548.23,1
52,Melilla,Melilla,2019,550.0,0.9967743538313801,1167.8823666666667,26-35,47.09,548.23,1
52,Melilla,Melilla,2019,550.0,0.9967743538313801,1547.180475,36-45,35.55,548.23,1
52,Melilla,Melilla,2020,553.5927466406285,1.0,573.6062499999999,18-25,96.51,553.59,1
52,Melilla,Melilla,2020,553.5927466406285,1.0,1169.6024049999999,26-35,47.33,553.59,1
52,Melilla,Melilla,2020,553.5927466406285,1.0,1549.8495000000003,36-45,35.72,553.59,1
52,Melilla,Melilla,2021,564.6207584830339,0.9699974935414286,596.9407083333333,18-25,94.59,547.68,1
52,Melilla,Melilla,2021,564.6207584830339,0.9699974935414286,1220.7290616666667,26-35,46.25,547.68,1
52,Melilla,Melilla,2021,564.6207584830339,0.9699974935414286,1615.1795166666668,36-45,34.96,547.68,1
52,Melilla,Melilla,2022,587.588362701909,0.8949107299739896,652.4335791666666,18-25,90.06,525.84,1
52,Melilla,Melilla,2022,587.588362701909,0.8949107299739896,1234.7859266666667,26-35,47.59,525.84,1
52,Melilla,Melilla,2022,587.588362701909,0.8949107299739896,1627.088675,36-45,36.11,525.84,1
52,Melilla,Melilla,2023,600.0,0.8643768521205406,720.1355054166667,18-25,83.32,518.63,1
52,Melilla,Melilla,2023,600.0,0.8643768521205406,1282.59113,26-35,46.78,518.63,1
52,Melilla,Melilla,2023,600.0,0.8643768521205406,1677.6206541666668,36-45,35.76,518.63,1
52,Melilla,Melilla,2024,600.0,0.8410456579083591,754.2077166666667,18-25,79.55,504.63,1
52,Melilla,Melilla,2024,600.0,0.8410456579083591,1346.4104833333333,26-35,44.56,504.63,1
